conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,summary_time_seconds
6bwnx,1.0,0.11445427728613569,0.2053996823716252,0.9689119170984456,0.11038961038961038,0.1981981981981982,1.0,0.11445427728613569,0.2053996823716252,2.3334522247314453
6bza8,1.0,0.054570733402850194,0.1034937376400791,0.9871794871794872,0.05354659248956885,0.10158311345646438,1.0,0.054570733402850194,0.1034937376400791,3.3652262687683105
6c2jj,1.0,0.25707547169811323,0.4090056285178237,0.9785276073619632,0.25098347757671124,0.3994990607388854,1.0,0.25707547169811323,0.4090056285178237,4.2174224853515625
6c8kq,1.0,0.10085470085470086,0.18322981366459626,0.9572649572649573,0.09580838323353294,0.1741835147744946,1.0,0.10085470085470086,0.18322981366459626,1.7251763343811035
6ca68,1.0,0.1013584117032393,0.1840607210626186,0.9620689655172414,0.09721254355400696,0.17658227848101263,0.7972508591065293,0.08080808080808081,0.14674256799493993,3.9940335750579834
6cbee,1.0,0.07465366854797333,0.138935306755789,0.9724137931034482,0.07236335642802155,0.13470265106281348,0.9003436426116839,0.0672139558748076,0.12508952017187872,6.353881120681763
6cboe,1.0,0.056847545219638244,0.1075794621026895,0.9083969465648855,0.05127100387763895,0.0970636215334421,1.0,0.056847545219638244,0.1075794621026895,2.0519137382507324
6cc2r,1.0,0.06987115956392467,0.1306160259379342,0.9642857142857143,0.06693108577094695,0.12517385257301808,1.0,0.06987115956392467,0.1306160259379342,1.7570581436157227
6cc8n,1.0,0.09151537606520933,0.16768499660556685,0.9552845528455285,0.08710155670867309,0.15964673913043478,0.9959514170040485,0.09114486846980363,0.16700610997963342,3.1057543754577637
6cdu5,1.0,0.04077343421605717,0.07835218093699517,0.9792746113989638,0.03973092285053605,0.07636363636363637,0.9690721649484536,0.039512400168137875,0.07592891760904685,3.0367112159729004
6ch6p,1.0,0.07257646448937273,0.13533107781536974,0.9784172661870504,0.07053941908713693,0.13159167876149008,1.0,0.07257646448937273,0.13533107781536974,1.9788968563079834
6chf7,1.0,0.026969943135662065,0.0525233349153615,0.9757575757575757,0.026161845953851154,0.05095742997309701,0.9156626506024096,0.02469536961819659,0.048093656067077994,2.7237226963043213
6chte,1.0,0.042468480424684804,0.08147676639083386,0.9606299212598425,0.04049120477928975,0.07770700636942676,1.0,0.042468480424684804,0.08147676639083386,2.6878061294555664
6ck9z,1.0,0.06228646517739816,0.11726867887184561,0.9703389830508474,0.060199789695057834,0.11336633663366337,0.8987341772151899,0.05597897503285151,0.10539336961900049,3.106112241744995
6cker,1.0,0.049888641425389756,0.09503606279168433,0.990990990990991,0.049019607843137254,0.09341825902335457,1.0,0.049888641425389756,0.09503606279168433,2.0623719692230225
6cksj,1.0,0.04946461824953445,0.09426638571587002,0.9033018867924528,0.04458153881969503,0.08496949528563505,0.7811764705882352,0.038640595903165736,0.07363868248863259,6.529696464538574
6cmsf,1.0,0.0375234521575985,0.07233273056057868,0.9712230215827338,0.036193029490616625,0.06978547428276041,0.9357142857142857,0.035111230233181454,0.06768276931025576,2.325277090072632
6cmyv,1.0,0.024390243902439025,0.047619047619047616,0.9333333333333333,0.02204724409448819,0.043076923076923075,1.0,0.024390243902439025,0.047619047619047616,0.9380567073822021
6cnb9,1.0,0.09480676328502416,0.17319360176503032,0.967948717948718,0.09123867069486405,0.1667586968525676,0.9745222929936306,0.09239130434782608,0.16878102592388305,2.0694386959075928
6cpgk,1.0,0.014977973568281937,0.029513888888888885,0.9603960396039604,0.014245851079453664,0.02807525325615051,1.0,0.014977973568281937,0.029513888888888885,2.3229458332061768
6cs4x,1.0,0.1067351598173516,0.1928829293450232,0.967741935483871,0.10279840091376356,0.18585441404233352,1.0,0.1067351598173516,0.1928829293450232,2.69596004486084
6cuso,1.0,0.029086538461538462,0.056528848399906566,0.983402489626556,0.0284890010818608,0.05537383177570093,0.9669421487603306,0.028125,0.05466012613875263,5.588445663452148
6cvaa,1.0,0.055095426719481456,0.10443686006825939,0.9736842105263158,0.053314121037463975,0.10109289617486338,0.8366013071895425,0.046092906013683835,0.08737201365187713,2.4520137310028076
6cwjk,1.0,0.031677018633540374,0.061408789885611076,0.9306930693069307,0.02920161540851196,0.056626506024096385,0.7843137254901961,0.024844720496894408,0.04816375677302829,1.898392915725708
6cxmb,1.0,0.028851107676455434,0.05608412618928392,0.9641255605381166,0.027695478552106145,0.053844227397946406,0.9821428571428571,0.02833590932509016,0.05508262393590385,3.8622405529022217
